id,log_date,timestamp,location,dominan,aqi,pm25,pm10,co,no2,so2,o3
2289,2025-05-11 19:51:26.818118+07,2025-05-11 19:00:00+07,surabaya,pm25,87,87,34,,8,15,87
2290,2025-05-11 20:06:28.618954+07,2025-05-11 19:00:00+07,surabaya,pm25,87,87,34,,8,15,87
2291,2025-05-11 20:21:30.15464+07,2025-05-11 20:00:00+07,surabaya,pm25,87,85,33,,8,15,87
2292,2025-05-11 20:36:31.59264+07,2025-05-11 20:00:00+07,surabaya,pm25,87,85,33,,8,15,87
2293,2025-05-11 20:51:32.999841+07,2025-05-11 20:00:00+07,surabaya,pm25,87,85,33,,8,15,87
2294,2025-05-12 06:43:34.15167+07,2025-05-12 06:00:00+07,surabaya,pm25,88,64,21,,7,14,88
2295,2025-05-12 06:58:35.637198+07,2025-05-12 06:00:00+07,surabaya,pm25,88,64,21,,7,14,88
2296,2025-05-12 07:13:37.105726+07,2025-05-12 07:00:00+07,surabaya,pm25,88,62,20,,7,14,88
2297,2025-05-12 07:28:38.573474+07,2025-05-12 07:00:00+07,surabaya,pm25,88,62,20,,7,14,88
2298,2025-05-12 07:43:40.050267+07,2025-05-12 07:00:00+07,surabaya,pm25,88,62,20,,7,14,88
2299,2025-05-12 07:58:41.530739+07,2025-05-12 07:00:00+07,surabaya,pm25,88,62,20,,7,14,88
2300,2025-05-12 08:13:42.960085+07,2025-05-12 08:00:00+07,surabaya,pm25,89,61,19,,7,14,89
2301,2025-05-12 08:28:44.760557+07,2025-05-12 08:00:00+07,surabaya,pm25,89,61,19,,7,14,89
2302,2025-05-12 08:43:46.251121+07,2025-05-12 08:00:00+07,surabaya,pm25,89,61,19,,7,14,89
2303,2025-05-12 08:58:47.709229+07,2025-05-12 08:00:00+07,surabaya,pm25,89,61,19,,7,14,89
2304,2025-05-12 09:13:49.181539+07,2025-05-12 09:00:00+07,surabaya,pm25,89,59,19,,7,14,89
2305,2025-05-12 09:28:50.642666+07,2025-05-12 09:00:00+07,surabaya,pm25,89,59,19,,7,14,89
2306,2025-05-12 09:43:52.121972+07,2025-05-12 09:00:00+07,surabaya,pm25,89,59,19,,7,14,89
2307,2025-05-12 09:58:54.053287+07,2025-05-12 09:00:00+07,surabaya,pm25,89,59,19,,7,14,89
2308,2025-05-12 10:13:55.912849+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,,7,14,89
2068,2025-05-05 10:28:02.925083+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2069,2025-05-05 10:29:03.613349+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2070,2025-05-05 10:44:20.66837+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2071,2025-05-05 10:59:21.882055+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2072,2025-05-05 11:14:23.120147+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2073,2025-05-05 11:29:24.661131+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2074,2025-05-05 11:44:25.892418+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2075,2025-05-05 11:59:27.129619+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2076,2025-05-05 12:14:28.364198+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2077,2025-05-05 12:47:45.237855+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2078,2025-05-05 13:02:46.532052+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2079,2025-05-05 13:17:47.771088+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2080,2025-05-05 15:09:09.224807+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2081,2025-05-05 15:24:10.509533+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2082,2025-05-05 15:39:11.750508+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2083,2025-05-05 15:54:12.999433+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2084,2025-05-05 16:09:14.254936+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2085,2025-05-05 16:24:15.499358+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2086,2025-05-05 16:39:16.71043+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2087,2025-05-05 16:54:17.964323+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2088,2025-05-05 17:09:19.171746+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2089,2025-05-05 17:24:20.422792+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2090,2025-05-05 17:39:21.653406+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2091,2025-05-05 17:54:22.872637+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2092,2025-05-05 18:09:24.135466+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2093,2025-05-05 18:24:25.394519+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2094,2025-05-05 18:39:26.624563+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2095,2025-05-05 18:54:27.893833+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2096,2025-05-05 19:09:29.163334+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2097,2025-05-05 19:24:30.382089+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2098,2025-05-05 19:39:31.639153+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2099,2025-05-05 19:54:32.870303+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2100,2025-05-05 20:09:34.119701+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2101,2025-05-05 20:24:35.377909+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2102,2025-05-05 20:39:36.600005+07,2025-05-03 12:00:00+07,surabaya,pm25,,87,34,,36,13,42
2137,2025-05-07 06:52:01.170262+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2138,2025-05-07 07:07:02.679822+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2139,2025-05-07 07:22:04.251039+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2140,2025-05-07 07:37:05.722203+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2141,2025-05-07 07:52:07.032141+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2142,2025-05-07 08:22:26.233651+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2143,2025-05-07 08:37:27.515005+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2144,2025-05-07 08:52:28.755074+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2145,2025-05-07 09:07:29.967437+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2146,2025-05-07 09:22:31.213056+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2147,2025-05-07 09:37:32.459495+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2148,2025-05-07 09:52:33.752709+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2149,2025-05-07 10:07:34.980551+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2150,2025-05-07 10:22:36.17717+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2151,2025-05-07 10:37:37.321956+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2152,2025-05-07 10:52:38.745077+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2153,2025-05-07 11:07:40.312593+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2154,2025-05-07 11:22:41.60114+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2155,2025-05-07 11:37:43.085395+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2156,2025-05-07 11:52:44.637601+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2157,2025-05-07 12:07:45.972214+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2158,2025-05-07 12:22:47.172632+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2159,2025-05-07 12:37:48.495011+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2160,2025-05-07 12:52:49.998415+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2161,2025-05-07 13:07:51.608216+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2162,2025-05-07 13:22:53.319964+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2163,2025-05-07 13:37:54.902325+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2164,2025-05-07 13:52:56.489266+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2165,2025-05-07 14:07:57.934774+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2166,2025-05-07 14:22:59.617559+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2167,2025-05-07 14:38:01.098622+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2168,2025-05-07 14:53:02.496414+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2169,2025-05-07 15:08:03.915544+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2170,2025-05-07 15:23:05.190065+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2171,2025-05-07 15:38:06.445207+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2172,2025-05-07 15:53:07.650675+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2173,2025-05-07 16:08:08.884386+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2174,2025-05-07 16:23:10.130336+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2175,2025-05-07 16:38:11.422604+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2176,2025-05-07 16:53:12.674694+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2177,2025-05-07 17:08:14.651485+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2178,2025-05-07 17:23:15.9047+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2179,2025-05-07 17:38:17.262231+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2180,2025-05-07 17:53:18.470235+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2181,2025-05-07 18:08:19.73281+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2182,2025-05-07 18:23:20.9405+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2183,2025-05-07 18:38:22.190174+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2184,2025-05-07 18:53:23.410217+07,2025-05-06 17:00:00+07,surabaya,pm25,,153,61,,51,30,15
2309,2025-05-12 10:35:16.331857+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,0,7,14,89
2310,2025-05-12 10:36:20.485969+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,0,7,14,89
2311,2025-05-12 10:37:21.390627+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,0,7,14,89
2312,2025-05-12 10:38:22.165272+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,0,7,14,89
2313,2025-05-12 10:39:22.861308+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,0,7,14,89
2314,2025-05-12 10:40:24.034959+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,0,7,14,89
2315,2025-05-12 10:41:24.752936+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,0,7,14,89
2316,2025-05-12 10:42:25.483852+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,0,7,14,89
2317,2025-05-12 10:43:26.183478+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,0,7,14,89
2318,2025-05-12 10:44:26.900852+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,0,7,14,89
2319,2025-05-12 10:45:27.921032+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,0,7,14,89
2320,2025-05-12 10:46:28.63455+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,0,7,14,89
2321,2025-05-12 10:47:29.303077+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,0,7,14,89
2322,2025-05-12 10:48:30.021755+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,0,7,14,89
2323,2025-05-12 10:49:30.690425+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,0,7,14,89
2324,2025-05-12 10:50:31.37664+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,0,7,14,89
2325,2025-05-12 10:51:32.414256+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,0,7,14,89
2326,2025-05-12 10:52:33.135696+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,0,7,14,89
2327,2025-05-12 10:53:33.834984+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,0,7,14,89
2328,2025-05-12 10:54:34.544939+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,0,7,14,89
2329,2025-05-12 10:55:35.265416+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,0,7,14,89
2330,2025-05-12 10:56:35.977495+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,0,7,14,89
2331,2025-05-12 10:57:36.688623+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,0,7,14,89
2332,2025-05-12 10:58:37.401165+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,0,7,14,89
2333,2025-05-12 10:59:38.073577+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,0,7,14,89
2334,2025-05-12 11:00:38.787612+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,0,7,14,89
2335,2025-05-12 11:01:39.865172+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,0,7,14,89
2336,2025-05-12 11:02:40.533752+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,0,7,14,89
2337,2025-05-12 11:03:41.261174+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,0,7,14,89
2338,2025-05-12 11:04:41.95042+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,0,7,14,89
2339,2025-05-12 11:05:42.660934+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,0,7,14,89
2340,2025-05-12 11:06:43.365855+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,0,7,14,89
2341,2025-05-12 11:07:44.062195+07,2025-05-12 10:00:00+07,surabaya,pm25,89,57,18,0,7,14,89
2342,2025-05-12 11:08:44.784822+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2343,2025-05-12 11:09:45.481468+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2344,2025-05-12 11:10:46.186009+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2345,2025-05-12 11:11:46.873309+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2346,2025-05-12 11:12:47.552155+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2347,2025-05-12 11:13:48.27713+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2348,2025-05-12 11:14:49.309983+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2349,2025-05-12 11:15:49.98319+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2350,2025-05-12 11:16:50.706772+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2351,2025-05-12 11:17:51.422776+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2352,2025-05-12 11:18:52.150917+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2353,2025-05-12 11:19:52.872416+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2354,2025-05-12 11:20:53.556828+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2355,2025-05-12 11:21:54.26741+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2356,2025-05-12 11:22:54.990973+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2357,2025-05-12 11:23:55.710724+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2358,2025-05-12 11:24:56.434024+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2359,2025-05-12 11:25:57.135294+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2360,2025-05-12 11:26:57.852352+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2361,2025-05-12 11:27:58.586593+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2362,2025-05-12 11:28:59.254414+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2363,2025-05-12 11:29:59.967784+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2364,2025-05-12 11:31:00.686677+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2365,2025-05-12 11:32:01.37251+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2366,2025-05-12 11:33:02.076763+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2367,2025-05-12 11:34:02.78913+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2368,2025-05-12 11:35:03.467612+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2369,2025-05-12 11:36:04.183159+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2370,2025-05-12 11:37:04.896166+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2371,2025-05-12 11:38:05.896867+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2372,2025-05-12 11:39:06.600022+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2373,2025-05-12 11:40:07.292152+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2374,2025-05-12 11:41:08.307203+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2375,2025-05-12 11:42:09.014763+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2376,2025-05-12 11:43:09.739209+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2377,2025-05-12 11:44:10.453333+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2378,2025-05-12 11:45:11.16961+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2379,2025-05-12 11:46:11.863085+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2380,2025-05-12 11:47:12.556613+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2381,2025-05-12 11:48:13.264708+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2382,2025-05-12 11:49:14.351546+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2383,2025-05-12 11:50:15.455098+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2384,2025-05-12 11:51:16.155376+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2385,2025-05-12 11:52:16.843927+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2386,2025-05-12 11:53:17.892952+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2387,2025-05-12 11:54:18.590164+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2388,2025-05-12 11:55:19.283752+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2389,2025-05-12 11:56:20.005581+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2390,2025-05-12 11:57:20.677179+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2391,2025-05-12 11:58:21.417276+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2392,2025-05-12 11:59:22.092292+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2393,2025-05-12 12:00:22.80449+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2394,2025-05-12 12:01:23.520531+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2395,2025-05-12 12:02:24.244712+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2396,2025-05-12 12:03:24.939943+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2397,2025-05-12 12:04:25.628262+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2398,2025-05-12 12:05:26.357508+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2399,2025-05-12 12:06:27.07629+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2400,2025-05-12 12:07:27.809143+07,2025-05-12 11:00:00+07,surabaya,pm25,89,56,17,0,6,14,89
2401,2025-05-12 12:08:28.792628+07,2025-05-12 12:00:00+07,surabaya,pm25,89,55,16,0,6,14,89
2402,2025-05-12 12:09:30.726431+07,2025-05-12 12:00:00+07,surabaya,pm25,89,55,16,0,6,14,89
2403,2025-05-12 12:10:31.42236+07,2025-05-12 12:00:00+07,surabaya,pm25,89,55,16,0,6,14,89
2404,2025-05-12 12:11:32.148646+07,2025-05-12 12:00:00+07,surabaya,pm25,89,55,16,0,6,14,89
2405,2025-05-12 12:12:32.986648+07,2025-05-12 12:00:00+07,surabaya,pm25,89,55,16,0,6,14,89
2406,2025-05-12 12:13:33.724596+07,2025-05-12 12:00:00+07,surabaya,pm25,89,55,16,0,6,14,89
2407,2025-05-12 12:14:34.558609+07,2025-05-12 12:00:00+07,surabaya,pm25,89,55,16,0,6,14,89
2408,2025-05-12 12:15:35.285025+07,2025-05-12 12:00:00+07,surabaya,pm25,89,55,16,0,6,14,89
2409,2025-05-12 12:16:36.12239+07,2025-05-12 12:00:00+07,surabaya,pm25,89,55,16,0,6,14,89
2410,2025-05-12 12:17:36.948774+07,2025-05-12 12:00:00+07,surabaya,pm25,89,55,16,0,6,14,89
2411,2025-05-12 12:18:37.675816+07,2025-05-12 12:00:00+07,surabaya,pm25,89,55,16,0,6,14,89
2412,2025-05-12 12:19:38.61034+07,2025-05-12 12:00:00+07,surabaya,pm25,89,55,16,0,6,14,89
2413,2025-05-12 12:20:39.443786+07,2025-05-12 12:00:00+07,surabaya,pm25,89,55,16,0,6,14,89
2414,2025-05-12 12:21:40.209349+07,2025-05-12 12:00:00+07,surabaya,pm25,89,55,16,0,6,14,89
2415,2025-05-12 12:22:40.928575+07,2025-05-12 12:00:00+07,surabaya,pm25,89,55,16,0,6,14,89
2416,2025-05-12 12:23:41.655748+07,2025-05-12 12:00:00+07,surabaya,pm25,89,55,16,0,6,14,89
2417,2025-05-12 12:24:42.387265+07,2025-05-12 12:00:00+07,surabaya,pm25,89,55,16,0,6,14,89
2418,2025-05-12 12:25:43.115685+07,2025-05-12 12:00:00+07,surabaya,pm25,89,55,16,0,6,14,89
2419,2025-05-12 12:26:43.844892+07,2025-05-12 12:00:00+07,surabaya,pm25,89,55,16,0,6,14,89
2420,2025-05-12 12:27:44.578253+07,2025-05-12 12:00:00+07,surabaya,pm25,89,55,16,0,6,14,89
2421,2025-05-12 12:28:45.322413+07,2025-05-12 12:00:00+07,surabaya,pm25,89,55,16,0,6,14,89
2422,2025-05-12 12:29:46.379329+07,2025-05-12 12:00:00+07,surabaya,pm25,89,55,16,0,6,14,89
2423,2025-05-12 12:30:47.221128+07,2025-05-12 12:00:00+07,surabaya,pm25,89,55,16,0,6,14,89
2424,2025-05-12 12:31:49.005955+07,2025-05-12 12:00:00+07,surabaya,pm25,89,55,16,0,6,14,89
2425,2025-05-12 12:32:49.774963+07,2025-05-12 12:00:00+07,surabaya,pm25,89,55,16,0,6,14,89
2426,2025-05-12 12:33:50.741395+07,2025-05-12 12:00:00+07,surabaya,pm25,89,55,16,0,6,14,89
2427,2025-05-12 12:49:27.667723+07,2025-05-12 12:00:00+07,surabaya,pm25,89,55,16,0,6,14,89
2428,2025-05-12 13:04:29.334829+07,2025-05-12 12:00:00+07,surabaya,pm25,89,55,16,0,6,14,89
2429,2025-05-12 13:19:30.643897+07,2025-05-12 13:00:00+07,surabaya,pm25,89,53,15,0,6,14,89
2430,2025-05-12 13:34:32.006521+07,2025-05-12 13:00:00+07,surabaya,pm25,89,53,15,0,6,14,89
2431,2025-05-12 13:49:33.310365+07,2025-05-12 13:00:00+07,surabaya,pm25,89,53,15,0,6,14,89
2432,2025-05-12 14:04:34.761324+07,2025-05-12 14:00:00+07,surabaya,pm25,89,52,15,0,6,14,89
2433,2025-05-12 14:19:36.067874+07,2025-05-12 14:00:00+07,surabaya,pm25,89,52,15,0,6,14,89
2434,2025-05-12 14:34:37.39825+07,2025-05-12 14:00:00+07,surabaya,pm25,89,52,15,0,6,14,89
2435,2025-05-12 14:49:38.671079+07,2025-05-12 14:00:00+07,surabaya,pm25,89,52,15,0,6,14,89
2436,2025-05-12 15:04:39.992503+07,2025-05-12 15:00:00+07,surabaya,pm25,89,50,14,0,6,14,89
2437,2025-05-12 15:19:41.316046+07,2025-05-12 15:00:00+07,surabaya,pm25,89,50,14,0,6,14,89
2438,2025-05-12 15:34:42.792531+07,2025-05-12 15:00:00+07,surabaya,pm25,89,50,14,0,6,14,89
2439,2025-05-12 15:49:44.108705+07,2025-05-12 15:00:00+07,surabaya,pm25,89,50,14,0,6,14,89
2440,2025-05-12 16:04:45.422933+07,2025-05-12 16:00:00+07,surabaya,pm25,89,50,14,0,6,14,89
2441,2025-05-12 16:19:46.738042+07,2025-05-12 16:00:00+07,surabaya,pm25,89,50,14,0,6,14,89
2442,2025-05-12 16:34:47.982332+07,2025-05-12 16:00:00+07,surabaya,pm25,89,50,14,0,6,14,89
2443,2025-05-12 16:49:49.288155+07,2025-05-12 16:00:00+07,surabaya,pm25,89,50,14,0,6,14,89
2444,2025-05-12 17:04:50.561815+07,2025-05-12 17:00:00+07,surabaya,pm25,90,50,14,0,6,14,90
